,layer_num,embed_dim,num_heads,mlp_ratio,max_OA,OA,AA,Kappa,retrain_time,num_params_subnet,flops
0,6,"[176, 176, 176, 176, 176, 176]","[4, 3, 3, 6, 4, 6]","[2, 4, 6, 4, 2, 6]",88.8557,0.8886,0.8418,0.8756,0:00:57,2298373,114023840
0,8,"[64, 64, 64, 64, 64, 64, 64, 64]","[3, 6, 4, 4, 5, 3, 3, 5]","[4, 5, 6, 5, 2, 1, 6, 1]",84.8884,0.8489,0.7433,0.8314,0:01:03,401312,20657378
0,6,"[240, 240, 240, 240, 240, 240]","[3, 5, 5, 6, 5, 6]","[3, 4, 1, 6, 4, 6]",88.1778,0.8818,0.8405,0.8682,0:01:05,4247773,210105840
0,6,"[240, 240, 240, 240, 240, 240]","[3, 4, 5, 4, 3, 4]","[1, 1, 4, 6, 2, 1]",89.5933,0.8959,0.8579,0.8840,0:01:02,3208813,159302640
0,5,"[240, 240, 240, 240, 240]","[6, 6, 4, 4, 3]","[5, 3, 4, 3, 4]",87.9187,0.8790,0.8366,0.8650,0:00:56,3438013,169439760
0,5,"[64, 64, 64, 64, 64]","[3, 6, 6, 5, 4]","[3, 6, 2, 3, 2]",76.7743,0.7677,0.6192,0.7399,0:00:46,235366,11741926
0,6,"[128, 128, 128, 128, 128, 128]","[3, 3, 3, 3, 3, 4]","[1, 2, 1, 3, 1, 2]",86.9019,0.8690,0.8088,0.8537,0:00:52,767599,38701292
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 4, 3, 6, 5, 5, 4, 6, 5]","[5, 3, 1, 4, 1, 2, 5, 6, 5, 5]",84.4498,0.8443,0.7539,0.8265,0:01:12,283378,15042846
0,5,"[96, 96, 96, 96, 96]","[3, 3, 5, 4, 3]","[1, 5, 2, 4, 2]",82.8349,0.8283,0.7465,0.8079,0:00:46,480394,23948638
0,6,"[48, 48, 48, 48, 48, 48]","[6, 6, 5, 6, 4, 6]","[4, 4, 2, 3, 6, 5]",78.0303,0.7803,0.6212,0.7543,0:00:50,185428,9464490
0,7,"[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 6, 5, 4]","[4, 2, 1, 6, 3, 6, 6]",88.7360,0.8718,0.8429,0.8574,0:01:11,4942093,245127120
0,5,"[176, 176, 176, 176, 176]","[6, 6, 5, 5, 6]","[3, 4, 1, 1, 6]",87.4402,0.8744,0.8240,0.8598,0:00:52,1613733,79786560
0,6,"[128, 128, 128, 128, 128, 128]","[3, 4, 3, 5, 5, 6]","[4, 5, 2, 6, 2, 1]",86.7225,0.8672,0.8123,0.8518,0:00:54,1095529,54697832
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 3, 4, 5, 4, 6, 5, 4, 3]","[2, 4, 1, 3, 6, 5, 4, 6, 6, 4]",87.0016,0.8700,0.8377,0.8553,0:01:15,1168516,59623578
0,7,"[240, 240, 240, 240, 240, 240, 240]","[5, 4, 3, 5, 3, 6, 5]","[3, 4, 5, 1, 4, 2, 5]",88.1579,0.8816,0.8528,0.8682,0:01:11,4480333,222547920
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 3, 3, 6, 3, 6, 5]","[3, 6, 5, 6, 4, 2, 3]",88.9155,0.8892,0.8563,0.8764,0:01:06,3251911,161696444
0,5,"[112, 112, 112, 112, 112]","[4, 5, 5, 3, 5]","[3, 3, 6, 3, 3]",85.0279,0.8503,0.7893,0.8326,0:00:47,744568,36912386
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 5, 6, 4, 5, 4, 5, 3, 3]","[6, 6, 3, 6, 3, 2, 4, 5, 4, 2]",87.1411,0.8714,0.8449,0.8568,0:01:14,815989,41929664
0,6,"[112, 112, 112, 112, 112, 112]","[3, 5, 4, 6, 4, 4]","[3, 6, 6, 1, 6, 4]",86.3437,0.8634,0.8158,0.8476,0:00:53,997352,49743330
0,4,"[48, 48, 48, 48]","[5, 6, 5, 4]","[1, 3, 4, 4]",50.6978,0.4635,0.4335,0.4153,0:00:39,109675,5348196
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 6, 6, 4, 5, 5, 5, 5, 4, 5]","[1, 2, 4, 3, 1, 5, 5, 6, 3, 5]",89.0351,0.8906,0.8632,0.8782,0:01:15,740001,38248392
0,4,"[64, 64, 64, 64]","[6, 3, 3, 4]","[3, 4, 4, 3]",75.0598,0.6717,0.5655,0.6357,0:00:41,203707,9950388
0,7,"[176, 176, 176, 176, 176, 176, 176]","[5, 6, 5, 5, 5, 4, 3]","[2, 5, 3, 3, 1, 2, 1]",87.5000,0.8750,0.8304,0.8606,0:01:04,1988965,99690752
0,6,"[96, 96, 96, 96, 96, 96]","[6, 3, 3, 6, 6, 4]","[2, 1, 4, 4, 1, 4]",87.0215,0.8702,0.8101,0.8552,0:00:52,555565,28045920
0,5,"[144, 144, 144, 144, 144]","[5, 6, 5, 6, 6]","[5, 4, 4, 1, 6]",84.6292,0.8463,0.7976,0.8283,0:00:50,1298005,64143968
0,6,"[160, 160, 160, 160, 160, 160]","[4, 6, 6, 3, 6, 3]","[5, 3, 1, 1, 1, 1]",85.2472,0.8525,0.7953,0.8354,0:00:56,1284931,64300292
0,5,"[144, 144, 144, 144, 144]","[5, 4, 5, 4, 4]","[2, 6, 4, 5, 6]",86.8022,0.8680,0.8248,0.8527,0:00:49,1422853,70240352
0,7,"[64, 64, 64, 64, 64, 64, 64]","[4, 5, 3, 3, 5, 5, 5]","[2, 1, 3, 2, 4, 1, 6]",82.2568,0.8226,0.7551,0.8028,0:00:57,292759,15079708
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 5, 5, 6, 5, 5, 3]","[6, 2, 4, 4, 6, 5, 1, 3]",86.8421,0.8684,0.8194,0.8534,0:01:08,2003869,100500400
0,9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 4, 5, 3, 3, 3, 5, 6, 5]","[2, 3, 4, 1, 2, 1, 1, 1, 3]",86.4035,0.8638,0.8264,0.8483,0:01:24,4252813,213563280
0,5,"[240, 240, 240, 240, 240]","[6, 5, 6, 6, 4]","[4, 3, 3, 3, 4]",87.8190,0.8782,0.8425,0.8642,0:00:56,3207133,158150160
0,9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 5, 5, 3, 5, 3, 3, 4, 3]","[2, 6, 4, 3, 2, 1, 5, 2, 2]",87.3006,0.8730,0.8187,0.8584,0:01:17,2858393,143722936
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 4, 4, 5, 4, 3, 3, 3]","[3, 5, 1, 3, 5, 6, 4, 4, 1]",87.9585,0.8796,0.8261,0.8657,0:01:09,674395,34687268
0,4,"[240, 240, 240, 240]","[3, 5, 4, 5]","[6, 6, 1, 4]",86.8022,0.8680,0.8234,0.8529,0:00:49,2974573,145708080
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 4, 3, 6, 6, 4, 6, 3]","[4, 2, 2, 6, 5, 6, 5, 5, 2]",84.6292,0.8463,0.7939,0.8290,0:01:09,474251,24455956
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[6, 6, 5, 4, 6, 6, 6, 4]","[2, 3, 5, 2, 5, 4, 3, 6]",88.3174,0.8832,0.8578,0.8699,0:01:20,5405533,268858800
0,7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 5, 5, 6, 5, 3]","[1, 1, 6, 6, 5, 4, 5]",77.2927,0.7502,0.6076,0.7219,0:00:56,98019,5132484
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 6, 5, 3, 3, 3, 4, 4]","[1, 6, 3, 2, 3, 6, 2, 6, 1, 1]",75.1196,0.7512,0.7304,0.7251,0:01:12,256027,13730724
0,7,"[144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 3, 4, 6, 4]","[2, 6, 5, 6, 5, 3, 1]",87.6196,0.8762,0.8259,0.8619,0:01:01,1804045,90176688
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 4, 6, 6, 4, 6, 3]","[3, 2, 2, 1, 3, 4, 5, 6]",89.4737,0.8947,0.8467,0.8826,0:01:09,2209079,110850684
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 4, 4, 6, 5, 4, 3, 6, 4, 4]","[1, 5, 2, 5, 5, 3, 1, 2, 1, 5]",89.5734,0.8927,0.8694,0.8806,0:01:33,5870653,293742960
0,5,"[80, 80, 80, 80, 80]","[4, 5, 5, 6, 5]","[4, 5, 4, 3, 3]",84.1108,0.8411,0.7538,0.8221,0:00:46,402967,20061356
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 5, 5, 3, 5, 4, 6, 4, 3]","[2, 6, 2, 4, 6, 6, 2, 4, 3, 2]",89.1547,0.8752,0.8497,0.8611,0:01:33,6678733,333256560
0,5,"[240, 240, 240, 240, 240]","[4, 4, 4, 6, 4]","[5, 2, 3, 4, 4]",88.2576,0.8826,0.8460,0.8690,0:00:56,3322573,163794960
0,4,"[144, 144, 144, 144]","[3, 4, 6, 4]","[5, 1, 4, 2]",85.0678,0.8511,0.7966,0.8337,0:00:42,885469,43395408
0,4,"[144, 144, 144, 144]","[5, 6, 3, 5]","[4, 5, 5, 1]",83.6124,0.8361,0.7771,0.8171,0:00:43,1005685,49227584
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 4, 3, 3, 6, 5, 4, 3, 5]","[1, 4, 2, 6, 2, 6, 5, 3, 4, 3]",87.5598,0.8758,0.8449,0.8618,0:01:14,750297,38711736
0,6,"[80, 80, 80, 80, 80, 80]","[6, 3, 6, 6, 3, 6]","[4, 5, 4, 5, 2, 2]",87.3006,0.8730,0.8189,0.8583,0:00:52,464697,23376696
0,4,"[128, 128, 128, 128]","[4, 3, 6, 6]","[2, 2, 3, 5]",85.8254,0.8583,0.8093,0.8419,0:00:42,702075,34380276
0,5,"[96, 96, 96, 96, 96]","[3, 3, 4, 6, 5]","[1, 1, 1, 1, 4]",81.5590,0.8156,0.7231,0.7936,0:00:46,369226,18529630
0,4,"[96, 96, 96, 96]","[6, 5, 3, 5]","[5, 6, 5, 5]",83.5526,0.8355,0.7658,0.8165,0:00:41,571975,27979868
0,4,"[176, 176, 176, 176]","[6, 5, 3, 6]","[3, 1, 6, 1]",83.5526,0.8355,0.7683,0.8163,0:00:44,1240440,60766818
0,6,"[96, 96, 96, 96, 96, 96]","[4, 5, 6, 6, 4, 4]","[2, 2, 6, 2, 5, 5]",86.9219,0.8692,0.8244,0.8542,0:00:52,666346,33441310
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 4, 4, 5, 4, 3, 3, 5, 4]","[2, 6, 1, 6, 2, 2, 1, 3, 4, 4]",88.5965,0.8836,0.8503,0.8702,0:01:23,3234514,162899870
0,4,"[128, 128, 128, 128]","[3, 6, 5, 5]","[4, 3, 3, 5]",85.6858,0.8569,0.8053,0.8402,0:00:42,798703,39077612
0,6,"[64, 64, 64, 64, 64, 64]","[6, 4, 3, 3, 5, 5]","[4, 3, 3, 2, 5, 3]",80.8413,0.8084,0.6637,0.7860,0:00:52,285091,14440356
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 6, 5, 5, 3, 5, 3]","[6, 5, 4, 3, 4, 2, 1, 2]",87.5598,0.8756,0.8308,0.8614,0:01:11,2734319,136885084
0,6,"[240, 240, 240, 240, 240, 240]","[4, 4, 5, 3, 4, 5]","[6, 3, 5, 6, 3, 6]",88.5367,0.8842,0.8391,0.8708,0:01:05,4824973,238329840
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 5, 6, 6, 5, 4, 3]","[6, 2, 5, 3, 3, 2, 4, 3]",86.9219,0.8692,0.8190,0.8541,0:01:04,852196,43347738
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 5, 3, 5, 3, 4, 5, 6]","[1, 3, 4, 2, 5, 4, 5, 1, 3, 2]",85.1077,0.8511,0.7697,0.8340,0:01:12,250201,13419672
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 5, 3, 3, 6, 4, 6]","[2, 4, 6, 2, 3, 1, 1, 5]",88.7560,0.8874,0.8419,0.8745,0:01:12,3028411,151610676
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 5, 3, 5, 4, 6, 3, 3]","[4, 3, 2, 4, 1, 2, 2, 4, 6]",87.0215,0.8702,0.8076,0.8552,0:01:09,620937,32055576
0,4,"[240, 240, 240, 240]","[5, 3, 4, 5]","[2, 2, 2, 5]",86.7823,0.8628,0.8171,0.8471,0:00:48,2281933,111839280
0,5,"[176, 176, 176, 176, 176]","[6, 4, 3, 5, 3]","[5, 2, 3, 1, 2]",85.5861,0.8559,0.7949,0.8391,0:00:50,1490184,73754562
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 4, 5, 4, 6, 3, 4, 6]","[3, 6, 2, 2, 1, 5, 6, 6, 4, 6]",88.2775,0.8828,0.8504,0.8693,0:01:17,1575578,79901262
0,7,"[128, 128, 128, 128, 128, 128, 128]","[6, 5, 3, 3, 3, 5, 6]","[6, 5, 4, 3, 2, 6, 1]",87.2209,0.8722,0.8398,0.8576,0:01:00,1390429,69643616
0,10,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[5, 5, 4, 5, 4, 3, 5, 3, 5, 5]","[5, 6, 4, 1, 2, 6, 1, 3, 4, 3]",87.3405,0.8708,0.8458,0.8561,0:01:18,1850571,93787092
0,4,"[176, 176, 176, 176]","[5, 5, 5, 4]","[3, 5, 2, 4]",86.3437,0.8634,0.8157,0.8476,0:00:45,1429652,70030954
0,4,"[64, 64, 64, 64]","[5, 4, 5, 6]","[1, 2, 4, 1]",46.2520,0.4326,0.4298,0.3840,0:00:41,152617,7437864
0,7,"[64, 64, 64, 64, 64, 64, 64]","[6, 4, 6, 6, 5, 3, 4]","[6, 2, 5, 5, 5, 4, 2]",85.9848,0.8598,0.7754,0.8436,0:00:57,375578,19111134
0,4,"[64, 64, 64, 64]","[6, 6, 3, 5]","[6, 3, 4, 4]",78.7281,0.7873,0.6413,0.7616,0:00:40,226662,11033190
0,5,"[160, 160, 160, 160, 160]","[4, 6, 3, 5, 4]","[3, 6, 6, 2, 5]",87.7592,0.8776,0.8327,0.8634,0:00:50,1700478,83927830
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 6, 6, 5, 5, 6, 5, 6, 6]","[5, 4, 3, 2, 5, 5, 5, 4, 5]",83.4928,0.8158,0.6691,0.7942,0:01:07,278386,14586558
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 4, 6, 4, 4, 6, 6, 4, 3]","[2, 4, 4, 4, 2, 2, 6, 2, 6, 1]",88.5167,0.8852,0.8535,0.8720,0:01:24,3358770,168971166
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 6, 3, 6, 6, 5, 6]","[3, 3, 5, 1, 1, 4, 3, 4]",87.1810,0.8716,0.8166,0.8568,0:01:06,1357399,68592860
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[5, 5, 4, 6, 4, 4, 3, 3]","[3, 5, 1, 1, 1, 2, 2, 2]",86.6427,0.8664,0.8207,0.8510,0:01:04,871567,44592156
0,4,"[96, 96, 96, 96]","[3, 4, 5, 3]","[2, 3, 4, 4]",82.1372,0.8214,0.7426,0.8004,0:00:41,424138,20778142
0,5,"[112, 112, 112, 112, 112]","[6, 6, 5, 4, 4]","[4, 6, 6, 4, 6]",86.3437,0.8634,0.8141,0.8476,0:00:48,944815,46666620
0,6,"[192, 192, 192, 192, 192, 192]","[5, 5, 6, 4, 6, 3]","[5, 2, 5, 4, 6, 4]",88.5766,0.8858,0.8430,0.8726,0:01:00,2879425,142626232
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 3, 5, 3, 3, 4, 5, 5, 5]","[3, 4, 2, 1, 6, 5, 4, 2, 3]",80.6619,0.8062,0.6554,0.7834,0:01:06,240553,12737592
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 4, 5, 4, 3, 6, 5]","[5, 3, 1, 2, 1, 1, 5, 3]",87.6595,0.8766,0.8301,0.8623,0:01:05,1260256,63865634
0,9,"[160, 160, 160, 160, 160, 160, 160, 160, 160]","[5, 3, 5, 3, 6, 5, 6, 6, 3]","[4, 6, 4, 4, 6, 1, 5, 1, 4]",86.7624,0.8676,0.8082,0.8523,0:01:16,2777088,139324290
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 5, 4, 6, 5, 6, 5, 5]","[1, 2, 4, 6, 4, 3, 1, 1]",90.4705,0.9047,0.8735,0.8937,0:01:12,2879029,144300464
0,4,"[80, 80, 80, 80]","[6, 6, 5, 5]","[3, 2, 4, 1]",76.0965,0.7610,0.6509,0.7314,0:00:41,260081,12737032
0,4,"[64, 64, 64, 64]","[3, 4, 6, 5]","[3, 2, 5, 5]",80.8014,0.8080,0.6782,0.7853,0:00:41,211186,10299758
0,4,"[80, 80, 80, 80]","[6, 4, 6, 5]","[4, 5, 3, 5]",80.1635,0.8016,0.6767,0.7779,0:00:41,350241,17127432
0,10,"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 4, 3, 4, 6, 5, 4, 4]","[5, 6, 3, 3, 6, 5, 3, 4, 5, 5]",88.6762,0.8868,0.8495,0.8737,0:01:20,2761921,138857992
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[4, 3, 6, 4, 6, 6, 3, 5, 6, 5]","[6, 6, 4, 2, 1, 2, 2, 6, 3, 3]",88.9952,0.8900,0.8589,0.8774,0:01:26,4141441,207729592
0,6,"[176, 176, 176, 176, 176, 176]","[6, 5, 4, 3, 6, 5]","[4, 5, 4, 5, 1, 4]",86.9817,0.8698,0.8259,0.8548,0:00:59,2236245,110988192
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 6, 4, 4, 5, 3, 6, 4]","[4, 5, 5, 4, 4, 6, 3, 6, 3, 5]",87.5797,0.8758,0.8350,0.8616,0:01:16,1242628,63236250
0,4,"[192, 192, 192, 192]","[6, 3, 4, 6]","[2, 3, 5, 6]",89.8325,0.8947,0.8615,0.8826,0:00:45,1844941,90374592
0,5,"[48, 48, 48, 48, 48]","[3, 5, 5, 3, 4]","[3, 1, 6, 5, 3]",61.6029,0.6160,0.5655,0.5778,0:00:45,147259,7385028
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[3, 5, 4, 4, 6, 4, 6, 3]","[4, 1, 4, 6, 5, 3, 2, 2]",87.0215,0.8702,0.8151,0.8552,0:01:04,834442,42491806
0,6,"[64, 64, 64, 64, 64, 64]","[3, 6, 3, 3, 4, 3]","[1, 1, 4, 3, 3, 3]",83.8915,0.8389,0.7350,0.8202,0:00:52,245365,12537392
0,4,"[192, 192, 192, 192]","[6, 5, 3, 3]","[2, 5, 6, 4]",87.6196,0.8762,0.8294,0.8619,0:00:45,1917319,93902396
0,5,"[160, 160, 160, 160, 160]","[4, 6, 3, 6, 4]","[3, 1, 6, 2, 2]",88.7959,0.8880,0.8485,0.8750,0:00:50,1287026,63712782
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[6, 3, 5, 5, 3, 3, 5, 4, 3]","[3, 3, 5, 4, 4, 1, 5, 1, 6]",87.7791,0.8778,0.8197,0.8636,0:01:09,673103,34605340
0,6,"[112, 112, 112, 112, 112, 112]","[4, 5, 3, 3, 3, 3]","[5, 1, 3, 5, 2, 5]",88.0582,0.8806,0.8327,0.8667,0:00:52,871803,43623524
0,7,"[112, 112, 112, 112, 112, 112, 112]","[3, 4, 6, 3, 5, 4, 6]","[4, 6, 6, 4, 4, 3, 3]",87.2209,0.8722,0.8278,0.8575,0:00:59,1147081,57523256
0,4,"[112, 112, 112, 112]","[5, 6, 6, 4]","[4, 4, 5, 2]",83.8716,0.8389,0.7779,0.8201,0:00:42,616431,30147740
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[3, 4, 6, 6, 4, 5, 3, 3]","[5, 1, 6, 5, 2, 5, 1, 2]",87.7791,0.8778,0.8312,0.8638,0:01:07,1844353,92768200
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 4, 6, 4, 3, 4, 4, 3, 4, 3]","[6, 1, 1, 2, 6, 6, 6, 1, 6, 4]",88.8955,0.8890,0.8584,0.8764,0:01:14,511608,26629106
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 6, 5, 3, 6, 4]","[1, 2, 4, 6, 6, 6, 5, 6]",88.5566,0.8854,0.8344,0.8722,0:01:08,2218897,111057352
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[4, 6, 6, 5, 4, 6, 5, 3, 6, 3]","[2, 1, 2, 4, 1, 3, 4, 1, 6, 4]",88.8158,0.8882,0.8523,0.8753,0:01:16,1245723,63786436
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 6, 4, 3, 5, 4, 4, 5]","[1, 5, 4, 3, 6, 4, 5, 4, 6]",87.3206,0.8732,0.8148,0.8586,0:01:09,1075204,54646746
0,7,"[32, 32, 32, 32, 32, 32, 32]","[6, 4, 6, 6, 3, 6, 3]","[4, 3, 3, 2, 1, 2, 2]",67.1252,0.6258,0.5291,0.5872,0:00:55,75401,4050760
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 6, 5, 4, 4, 5, 6, 5, 5]","[6, 5, 1, 6, 2, 5, 1, 5, 2]",85.8254,0.8583,0.7856,0.8417,0:01:08,440709,22815632
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 4, 5, 4, 3, 3, 6]","[3, 2, 5, 6, 4, 2, 2, 6, 1]",86.6228,0.8662,0.8106,0.8508,0:01:09,945508,48324570
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 5, 5, 5, 5, 5, 3, 3]","[2, 1, 3, 4, 4, 4, 5, 3]",89.0152,0.8902,0.8363,0.8775,0:01:05,1095661,55495440
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 4, 3, 6, 4, 3, 4, 4, 5]","[1, 4, 3, 5, 4, 4, 6, 3, 5]",87.5399,0.8754,0.8215,0.8611,0:01:08,1020394,51984478
0,7,"[192, 192, 192, 192, 192, 192, 192]","[4, 4, 5, 5, 4, 6, 3]","[5, 6, 3, 2, 3, 1, 5]",89.0152,0.8902,0.8519,0.8775,0:01:05,2954689,147160888
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 4, 5, 3, 4]","[3, 2, 4, 4, 1, 4, 1]",87.5997,0.8760,0.8176,0.8616,0:01:01,1427185,71755432
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 6, 3, 3, 3, 3, 3, 5]","[6, 4, 6, 4, 5, 1, 2, 2]",89.2344,0.8923,0.8608,0.8800,0:01:11,3475015,173456444
0,4,"[32, 32, 32, 32]","[3, 4, 5, 5]","[3, 1, 2, 4]",56.5191,0.4976,0.4254,0.4483,0:00:39,48475,2351636
0,5,"[32, 32, 32, 32, 32]","[3, 3, 6, 5, 6]","[4, 6, 2, 2, 3]",63.8357,0.6386,0.5086,0.5960,0:00:44,66895,3364172
0,4,"[32, 32, 32, 32]","[3, 4, 6, 4]","[5, 1, 2, 5]",57.7352,0.5112,0.4352,0.4634,0:00:39,54977,2674840
0,5,"[192, 192, 192, 192, 192]","[6, 4, 6, 3, 5]","[4, 1, 2, 1, 2]",88.3772,0.8838,0.8386,0.8703,0:00:51,1549063,76761020
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[5, 6, 6, 6, 4, 5, 5, 5]","[4, 6, 5, 4, 5, 2, 2, 1]",71.5710,0.7157,0.5851,0.6835,0:01:01,104483,5587204
0,5,"[240, 240, 240, 240, 240]","[6, 5, 3, 6, 3]","[2, 2, 4, 1, 1]",86.4833,0.8648,0.8110,0.8492,0:00:55,2399053,118636560
0,6,"[48, 48, 48, 48, 48, 48]","[5, 4, 4, 5, 5, 3]","[4, 6, 4, 1, 3, 5]",80.2233,0.8022,0.6481,0.7787,0:00:49,179602,9153438
0,7,"[96, 96, 96, 96, 96, 96, 96]","[5, 6, 6, 6, 6, 6, 6]","[4, 5, 1, 3, 6, 5, 3]",87.4601,0.8746,0.8344,0.8602,0:00:58,796714,40224478
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 5, 3, 5, 3, 3, 3, 4]","[1, 2, 5, 5, 5, 5, 5, 4, 6, 1]",86.4633,0.8646,0.8167,0.8491,0:01:16,1526531,77522900
0,5,"[240, 240, 240, 240, 240]","[4, 5, 5, 6, 3]","[1, 2, 1, 2, 6]",87.8987,0.8790,0.8279,0.8650,0:00:55,2629933,129926160
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 5, 3, 3, 5, 4, 4]","[6, 2, 4, 5, 1, 3, 2]",88.8158,0.8882,0.8604,0.8754,0:01:10,4364893,216903120
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 5, 6, 5, 6, 5, 5]","[5, 4, 5, 4, 2, 2, 3]",87.6595,0.8764,0.8266,0.8621,0:01:02,1669933,83551888
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 4, 3, 6, 3, 5, 6, 4]","[1, 6, 6, 1, 1, 3, 4, 5]",87.1013,0.8710,0.8181,0.8562,0:01:05,1120861,56724752
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[6, 6, 6, 5, 5, 3, 3, 5]","[3, 6, 5, 5, 1, 6, 1, 2]",81.4394,0.8144,0.6667,0.7927,0:01:01,226834,11872350
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[3, 5, 3, 3, 4, 3, 3, 6, 6, 6]","[1, 2, 5, 6, 5, 3, 2, 2, 4, 4]",87.8190,0.8784,0.8351,0.8645,0:01:13,466702,24379222
0,6,"[48, 48, 48, 48, 48, 48]","[5, 4, 4, 6, 5, 5]","[4, 1, 5, 6, 2, 3]",57.7352,0.5774,0.5380,0.5372,0:00:49,170290,8701854
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[6, 5, 3, 3, 6, 3, 4, 3, 5, 3]","[4, 5, 6, 3, 1, 6, 3, 3, 2, 5]",89.1746,0.8917,0.8666,0.8794,0:01:24,3664461,183874320
0,6,"[48, 48, 48, 48, 48, 48]","[6, 4, 5, 4, 4, 6]","[4, 1, 3, 1, 6, 6]",80.7416,0.8076,0.6482,0.7846,0:00:50,171460,8787114
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[4, 4, 5, 4, 3, 5, 6, 6]","[4, 6, 1, 5, 2, 5, 1, 4]",73.8836,0.7386,0.5976,0.7078,0:01:01,102927,5531148
0,5,"[48, 48, 48, 48, 48]","[4, 6, 6, 3, 6]","[5, 1, 4, 2, 6]",52.5120,0.4805,0.4445,0.4312,0:00:44,148429,7470288
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 5, 3, 3, 5, 4, 3, 6, 3, 4]","[3, 2, 5, 4, 2, 1, 1, 1, 4, 6]",84.3501,0.8435,0.7363,0.8257,0:01:11,246715,13279140
