,mlp_ratio,embed_dim,num_heads,layer_num,id,dss
994,"[5, 4, 4, 4, 3, 6, 5, 4]","[96, 96, 96, 96, 96, 96, 96, 96]","[3, 4, 3, 5, 3, 3, 5, 5]",8,14,230.46131896972656
995,"[1, 6, 6, 3, 1]","[96, 96, 96, 96, 96]","[6, 4, 6, 4, 5]",5,15,229.37371826171875
996,"[5, 6, 5, 5, 5, 5, 2, 5, 2, 2]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[3, 4, 4, 4, 6, 4, 5, 6, 6, 3]",10,16,939.9884033203125
997,"[5, 1, 5, 3]","[96, 96, 96, 96]","[5, 3, 4, 6]",4,17,226.3955841064453
998,"[4, 1, 1, 2, 1, 5, 2, 1, 1]","[240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 3, 3, 4, 3, 6, 3, 6, 5]",9,18,2106.357421875
999,"[3, 2, 2, 3]","[80, 80, 80, 80]","[6, 3, 3, 5]",4,19,155.396240234375
1000,"[4, 5, 4, 3, 6, 6, 2, 1]","[96, 96, 96, 96, 96, 96, 96, 96]","[4, 3, 5, 5, 6, 6, 6, 4]",8,0,230.75115966796875
1001,"[5, 5, 3, 6, 5, 5, 1]","[192, 192, 192, 192, 192, 192, 192]","[4, 6, 6, 6, 5, 5, 5]",7,1,1196.853759765625
1002,"[1, 3, 2, 6, 3]","[192, 192, 192, 192, 192]","[5, 6, 5, 4, 4]",5,2,1160.2591552734375
1003,"[4, 5, 3, 1, 1]","[48, 48, 48, 48, 48]","[3, 4, 5, 6, 4]",5,3,60.26924514770508
1004,"[2, 5, 6, 2, 5, 2, 3]","[176, 176, 176, 176, 176, 176, 176]","[6, 6, 6, 4, 3, 3, 5]",7,4,911.3056640625
1005,"[1, 6, 4, 4, 5, 3]","[48, 48, 48, 48, 48, 48]","[4, 6, 4, 4, 5, 4]",6,5,60.34599304199219
1006,"[6, 3, 5, 5, 3, 4, 4, 5, 4, 3]","[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[3, 3, 3, 6, 5, 4, 6, 6, 5, 4]",10,6,415.6319580078125
1007,"[5, 5, 2, 4]","[112, 112, 112, 112]","[3, 4, 3, 5]",4,7,305.3687438964844
1008,"[5, 6, 4, 3, 2, 4]","[80, 80, 80, 80, 80, 80]","[4, 3, 4, 4, 6, 4]",6,8,162.05966186523438
1009,"[5, 4, 1, 2, 2]","[160, 160, 160, 160, 160]","[6, 3, 4, 5, 5]",5,9,718.5716552734375
1010,"[6, 2, 6, 1]","[112, 112, 112, 112]","[4, 3, 3, 4]",4,10,307.3361511230469
1011,"[6, 4, 6, 4, 3, 2, 6]","[176, 176, 176, 176, 176, 176, 176]","[5, 6, 6, 6, 4, 5, 4]",7,11,938.169921875
1012,"[2, 3, 1, 4, 3]","[176, 176, 176, 176, 176]","[6, 6, 3, 6, 5]",5,12,901.4693603515625
1013,"[4, 1, 6, 1, 3]","[112, 112, 112, 112, 112]","[5, 4, 5, 6, 5]",5,13,303.3601379394531
1014,"[5, 4, 5, 4, 1, 2, 6, 2]","[240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 5, 4, 3, 6, 6, 3]",8,14,2125.452392578125
1015,"[2, 1, 4, 5, 1, 2]","[96, 96, 96, 96, 96, 96]","[6, 5, 4, 6, 5, 6]",6,15,225.60174560546875
1016,"[1, 1, 1, 3, 1, 2, 6, 6]","[128, 128, 128, 128, 128, 128, 128, 128]","[5, 3, 5, 3, 6, 6, 3, 3]",8,16,396.0918273925781
1017,"[3, 2, 6, 2, 3, 1, 1, 3]","[176, 176, 176, 176, 176, 176, 176, 176]","[6, 3, 5, 4, 5, 6, 3, 6]",8,17,912.52978515625
1018,"[6, 2, 1, 6, 1, 4]","[64, 64, 64, 64, 64, 64]","[4, 5, 3, 5, 5, 6]",6,18,98.79613494873047
1019,"[3, 5, 6, 5]","[48, 48, 48, 48]","[4, 6, 5, 3]",4,19,60.21064758300781
1020,"[2, 4, 5, 6, 4, 5, 1, 4]","[80, 80, 80, 80, 80, 80, 80, 80]","[5, 3, 5, 4, 5, 4, 6, 6]",8,0,158.96078491210938
1021,"[1, 4, 6, 3, 4, 2, 3, 3, 2, 1]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 4, 4, 5, 4, 5, 3, 6, 4, 5]",10,1,916.242919921875
1022,"[6, 5, 5, 6]","[240, 240, 240, 240]","[4, 6, 4, 6]",4,2,2111.086181640625
1023,"[4, 2, 3, 3, 5, 3, 5, 4]","[144, 144, 144, 144, 144, 144, 144, 144]","[4, 6, 5, 3, 4, 4, 3, 6]",8,3,567.616455078125
1024,"[1, 6, 5, 4, 6]","[144, 144, 144, 144, 144]","[3, 6, 5, 4, 3]",5,4,563.9398193359375
1025,"[4, 6, 3, 6, 3, 1]","[64, 64, 64, 64, 64, 64]","[3, 6, 6, 3, 3, 3]",6,5,98.6235122680664
1026,"[6, 5, 1, 4, 3, 3, 2, 3, 4, 4]","[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 6, 5, 5, 5, 4, 6, 3, 6, 5]",10,6,578.9862670898438
1027,"[6, 1, 2, 6]","[176, 176, 176, 176]","[3, 5, 5, 4]",4,7,920.166259765625
1028,"[6, 6, 6, 6, 4]","[64, 64, 64, 64, 64]","[3, 6, 3, 4, 5]",5,8,99.7918930053711
1029,"[1, 6, 1, 6, 4, 6, 5, 1, 3]","[80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 3, 5, 6, 3, 3, 4, 3]",9,9,158.45213317871094
1030,"[1, 6, 3, 2, 3, 2]","[176, 176, 176, 176, 176, 176]","[3, 6, 6, 3, 3, 6]",6,10,908.3312377929688
1031,"[5, 1, 1, 5, 5, 5, 4, 6]","[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 4, 6, 5, 3, 3, 4]",8,11,404.84613037109375
1032,"[2, 6, 4, 2, 6, 6, 5, 3]","[32, 32, 32, 32, 32, 32, 32, 32]","[5, 5, 3, 3, 3, 4, 3, 6]",8,12,32.22121810913086
1033,"[1, 3, 3, 3, 4, 6]","[176, 176, 176, 176, 176, 176]","[3, 5, 5, 5, 5, 3]",6,13,902.0809936523438
1034,"[2, 6, 3, 3, 2]","[64, 64, 64, 64, 64]","[6, 5, 3, 6, 6]",5,14,96.94486999511719
1035,"[5, 3, 5, 2, 6, 4, 4, 2, 6, 2]","[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]","[5, 6, 5, 3, 4, 4, 5, 4, 3, 4]",10,15,723.5931396484375
1036,"[6, 6, 5, 5]","[176, 176, 176, 176]","[3, 3, 5, 6]",4,16,935.8636474609375
1037,"[5, 2, 6, 2]","[96, 96, 96, 96]","[6, 3, 5, 3]",4,17,228.27536010742188
1038,"[2, 5, 1, 6, 1, 6, 2, 1, 2, 4]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 4, 3, 4, 3, 3, 5, 5, 4, 4]",10,18,914.1688232421875
1039,"[2, 3, 1, 6]","[240, 240, 240, 240]","[3, 6, 3, 4]",4,19,2063.84521484375
1040,"[5, 5, 5, 1, 6]","[192, 192, 192, 192, 192]","[4, 4, 4, 5, 5]",5,0,1195.1805419921875
1041,"[5, 2, 6, 6, 1, 3, 6, 4]","[64, 64, 64, 64, 64, 64, 64, 64]","[5, 5, 6, 6, 6, 6, 3, 3]",8,1,96.95256805419922
1042,"[1, 2, 1, 5, 6, 5, 1, 1]","[240, 240, 240, 240, 240, 240, 240, 240]","[6, 5, 3, 5, 6, 6, 6, 4]",8,2,2077.572265625
1043,"[1, 6, 6, 4, 4, 2, 3, 4]","[176, 176, 176, 176, 176, 176, 176, 176]","[6, 5, 3, 6, 4, 3, 5, 4]",8,3,914.1318969726562
1044,"[4, 3, 3, 1, 3, 3, 2]","[64, 64, 64, 64, 64, 64, 64]","[6, 5, 5, 6, 6, 4, 6]",7,4,96.54571533203125
1045,"[3, 1, 4, 3, 2, 6, 5]","[144, 144, 144, 144, 144, 144, 144]","[3, 5, 4, 5, 4, 5, 4]",7,5,557.1209716796875
1046,"[6, 3, 1, 3, 3, 1, 1]","[32, 32, 32, 32, 32, 32, 32]","[3, 6, 5, 3, 6, 3, 3]",7,6,32.2067756652832
1047,"[1, 6, 3, 3]","[80, 80, 80, 80]","[3, 5, 3, 5]",4,7,158.01158142089844
1048,"[4, 2, 3, 5, 5, 6, 6, 6, 5]","[240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 5, 3, 5, 6, 3, 6, 4, 5]",9,8,2115.8740234375
1049,"[4, 6, 4, 3, 1]","[176, 176, 176, 176, 176]","[5, 6, 5, 6, 4]",5,9,920.5523681640625
1050,"[4, 3, 4, 3]","[32, 32, 32, 32]","[6, 5, 4, 6]",4,10,32.11561965942383
1051,"[3, 2, 2, 6, 3, 2]","[240, 240, 240, 240, 240, 240]","[6, 5, 4, 3, 6, 6]",6,11,2089.6982421875
1052,"[4, 1, 6, 3, 5, 6, 5]","[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 5, 4, 5, 4]",7,12,2121.60693359375
1053,"[5, 2, 5, 4, 5, 3, 2, 5, 5]","[112, 112, 112, 112, 112, 112, 112, 112, 112]","[3, 4, 6, 3, 3, 4, 3, 6, 3]",9,13,306.3366394042969
1054,"[4, 1, 3, 2, 2, 6, 5, 6, 1]","[176, 176, 176, 176, 176, 176, 176, 176, 176]","[6, 6, 4, 3, 4, 6, 4, 5, 3]",9,14,907.80029296875
1055,"[3, 3, 3, 5, 5, 5, 2, 3, 4]","[160, 160, 160, 160, 160, 160, 160, 160, 160]","[4, 3, 3, 5, 4, 6, 6, 4, 3]",9,15,716.95361328125
1056,"[6, 3, 2, 1, 4, 4, 4, 1, 1, 3]","[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 4, 5, 4, 3, 5, 4, 6, 4]",10,16,2124.073974609375
1057,"[6, 6, 5, 1, 4]","[80, 80, 80, 80, 80]","[3, 5, 3, 5, 5]",5,17,161.5199737548828
1058,"[4, 3, 6, 4, 4, 6, 4, 1, 6]","[144, 144, 144, 144, 144, 144, 144, 144, 144]","[3, 5, 3, 6, 4, 6, 4, 5, 5]",9,18,564.332275390625
1059,"[2, 6, 5, 1, 1, 1, 3, 2, 1]","[112, 112, 112, 112, 112, 112, 112, 112, 112]","[4, 6, 6, 3, 3, 3, 5, 4, 4]",9,19,304.32000732421875
1060,"[6, 5, 6, 1, 1, 3, 6, 6, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32]","[5, 3, 3, 4, 4, 6, 4, 3, 5]",9,0,32.476173400878906
1061,"[1, 4, 6, 5, 5, 1, 4]","[80, 80, 80, 80, 80, 80, 80]","[4, 4, 5, 3, 5, 3, 3]",7,1,159.43653869628906
1062,"[4, 3, 1, 2, 2, 3]","[160, 160, 160, 160, 160, 160]","[5, 5, 3, 5, 3, 6]",6,2,714.9999389648438
1063,"[3, 6, 1, 3, 6, 1, 3, 4, 1, 1]","[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[6, 4, 3, 5, 6, 6, 5, 4, 3, 4]",10,3,302.49920654296875
1064,"[3, 2, 5, 3]","[176, 176, 176, 176]","[4, 3, 5, 4]",4,4,909.3362426757812
1065,"[4, 5, 5, 6, 6]","[128, 128, 128, 128, 128]","[4, 5, 6, 5, 6]",5,5,409.6304016113281
1066,"[2, 4, 5, 4, 2, 1, 1, 5, 5]","[112, 112, 112, 112, 112, 112, 112, 112, 112]","[4, 3, 6, 5, 4, 5, 6, 4, 3]",9,6,302.4920959472656
1067,"[2, 1, 5, 4, 5, 5]","[144, 144, 144, 144, 144, 144]","[3, 3, 4, 4, 3, 6]",6,7,561.9627685546875
1068,"[3, 1, 1, 4, 5, 1, 2, 1, 5]","[144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 5, 3, 6, 5, 5, 6, 5, 6]",9,8,554.2657470703125
1069,"[4, 2, 5, 3, 5]","[192, 192, 192, 192, 192]","[6, 6, 4, 3, 3]",5,9,1192.0782470703125
1070,"[1, 5, 6, 2]","[128, 128, 128, 128]","[5, 3, 4, 4]",4,10,401.17584228515625
1071,"[6, 3, 2, 1]","[144, 144, 144, 144]","[3, 6, 3, 4]",4,11,574.255126953125
1072,"[5, 3, 3, 4, 5, 6]","[176, 176, 176, 176, 176, 176]","[5, 4, 5, 4, 3, 5]",6,12,929.3153686523438
1073,"[3, 1, 6, 2, 4, 2, 3]","[128, 128, 128, 128, 128, 128, 128]","[4, 3, 4, 5, 3, 5, 6]",7,13,407.9920654296875
1074,"[5, 5, 6, 3, 6, 4, 2, 6, 4]","[96, 96, 96, 96, 96, 96, 96, 96, 96]","[5, 6, 4, 4, 4, 3, 3, 5, 4]",9,14,230.6421356201172
1075,"[5, 2, 3, 1, 4, 2, 2, 6]","[176, 176, 176, 176, 176, 176, 176, 176]","[6, 5, 6, 3, 6, 4, 4, 5]",8,15,925.713623046875
1076,"[4, 5, 5, 4, 2, 3, 4]","[48, 48, 48, 48, 48, 48, 48]","[6, 5, 3, 6, 5, 5, 5]",7,16,59.73749923706055
1077,"[2, 5, 3, 1]","[240, 240, 240, 240]","[5, 5, 4, 6]",4,17,2058.078369140625
1078,"[1, 4, 3, 2, 6]","[144, 144, 144, 144, 144]","[6, 4, 4, 5, 4]",5,18,561.8950805664062
1079,"[6, 1, 6, 3, 2]","[48, 48, 48, 48, 48]","[4, 6, 6, 3, 3]",5,19,60.34925842285156
1080,"[2, 6, 1, 2, 4, 5, 5, 5, 4, 1]","[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[3, 4, 4, 4, 5, 5, 4, 3, 4, 3]",10,0,1167.803466796875
1081,"[1, 2, 3, 6, 2, 3, 6, 4, 6, 2]","[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 5, 5, 4, 3, 6, 3, 3, 5]",10,1,1163.9178466796875
1082,"[1, 4, 1, 5, 5, 5, 3, 6]","[80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 4, 6, 4, 3, 4, 4]",8,2,158.68759155273438
1083,"[2, 3, 5, 1, 1, 2, 5]","[48, 48, 48, 48, 48, 48, 48]","[3, 5, 6, 5, 3, 6, 6]",7,3,58.999603271484375
1084,"[5, 1, 1, 5]","[144, 144, 144, 144]","[3, 6, 4, 5]",4,4,564.1317138671875
1085,"[1, 2, 1, 4, 4]","[96, 96, 96, 96, 96]","[6, 6, 3, 6, 5]",5,5,225.58531188964844
1086,"[2, 6, 2, 3]","[48, 48, 48, 48]","[5, 6, 5, 6]",4,6,59.73448181152344
1087,"[3, 1, 3, 1, 5, 2, 3]","[32, 32, 32, 32, 32, 32, 32]","[3, 6, 6, 4, 5, 5, 5]",7,7,31.978729248046875
1088,"[6, 3, 1, 4]","[112, 112, 112, 112]","[6, 3, 3, 3]",4,8,303.1365661621094
1089,"[5, 1, 6, 1, 4, 3, 3, 6, 2]","[192, 192, 192, 192, 192, 192, 192, 192, 192]","[3, 6, 5, 3, 5, 3, 3, 6, 3]",9,9,1194.42626953125
1090,"[5, 2, 5, 5, 2, 4, 4, 2, 5, 6]","[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 5, 5, 6, 6, 5, 6, 5, 6]",10,10,727.2568359375
1091,"[1, 3, 6, 5, 3, 4, 1, 5, 6]","[240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 6, 3, 4, 6, 5, 6, 5, 3]",9,11,2085.815673828125
1092,"[2, 4, 1, 5, 3, 2, 3, 2, 1, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[3, 3, 5, 3, 4, 3, 5, 6, 4, 6]",10,12,32.02001953125
1093,"[1, 3, 1, 4]","[240, 240, 240, 240]","[3, 6, 4, 4]",4,13,2055.02978515625
1094,"[2, 1, 1, 1]","[128, 128, 128, 128]","[5, 5, 5, 3]",4,14,393.1832275390625
1095,"[1, 6, 6, 2, 4]","[128, 128, 128, 128, 128]","[5, 5, 5, 4, 4]",5,15,401.9225158691406
1096,"[5, 5, 6, 5]","[112, 112, 112, 112]","[5, 6, 3, 6]",4,16,304.7801208496094
1097,"[2, 5, 3, 2, 1, 2, 1, 1, 2, 3]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 4, 6, 4, 5, 4, 5, 4, 3, 5]",10,17,915.8513793945312
1098,"[3, 2, 5, 3, 2, 6, 3, 4]","[32, 32, 32, 32, 32, 32, 32, 32]","[4, 3, 6, 5, 3, 4, 6, 4]",8,18,32.2353401184082
1099,"[2, 6, 1, 2, 4, 2, 1, 5, 5]","[192, 192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 3, 4, 5, 3, 6, 5, 4]",9,19,1160.275146484375
1100,"[6, 1, 5, 6, 4, 1]","[240, 240, 240, 240, 240, 240]","[5, 5, 4, 4, 3, 4]",6,0,2136.323486328125
1101,"[3, 2, 2, 4, 5, 4]","[112, 112, 112, 112, 112, 112]","[3, 6, 4, 5, 6, 4]",6,1,300.64508056640625
1102,"[6, 5, 2, 1, 4, 3, 6]","[160, 160, 160, 160, 160, 160, 160]","[5, 6, 3, 5, 5, 6, 5]",7,2,729.3798217773438
1103,"[3, 3, 3, 2, 3, 1, 4, 4, 6]","[32, 32, 32, 32, 32, 32, 32, 32, 32]","[5, 4, 4, 5, 6, 6, 5, 4, 3]",9,3,32.220767974853516
1104,"[4, 4, 6, 4, 1]","[64, 64, 64, 64, 64]","[3, 4, 5, 5, 3]",5,4,99.1467056274414
1105,"[5, 1, 4, 4]","[160, 160, 160, 160]","[4, 3, 3, 5]",4,5,722.4761962890625
1106,"[1, 1, 1, 2, 1, 5, 1, 5, 4, 4]","[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 5, 3, 4, 5, 3, 3, 3]",10,6,555.1030883789062
1107,"[6, 5, 3, 4, 5, 3, 1, 6, 5, 5]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[5, 6, 5, 4, 6, 6, 3, 3, 4, 3]",10,7,60.537071228027344
1108,"[5, 5, 5, 2]","[240, 240, 240, 240]","[4, 5, 3, 3]",4,8,2104.404052734375
1109,"[1, 3, 4, 2, 5]","[32, 32, 32, 32, 32]","[5, 6, 6, 5, 5]",5,9,31.8621768951416
1110,"[6, 6, 1, 1]","[64, 64, 64, 64]","[3, 4, 3, 4]",4,10,99.8408203125
1111,"[2, 5, 6, 4, 4, 4, 2, 2, 3]","[160, 160, 160, 160, 160, 160, 160, 160, 160]","[3, 3, 3, 4, 3, 6, 5, 5, 3]",9,11,719.9403076171875
1112,"[4, 2, 5, 5, 6, 5, 4, 3]","[112, 112, 112, 112, 112, 112, 112, 112]","[4, 4, 3, 3, 6, 6, 4, 6]",8,12,306.6311340332031
1113,"[2, 5, 6, 2, 1, 6, 1, 4, 3, 3]","[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[6, 4, 4, 5, 6, 3, 6, 3, 3, 4]",10,13,406.927978515625
1114,"[2, 4, 2, 2, 6, 5, 1]","[192, 192, 192, 192, 192, 192, 192]","[4, 6, 5, 3, 3, 6, 6]",7,14,1168.5069580078125
1115,"[5, 1, 1, 6, 4, 2, 2, 2, 4]","[160, 160, 160, 160, 160, 160, 160, 160, 160]","[6, 4, 4, 6, 5, 5, 4, 6, 4]",9,15,719.3115844726562
1116,"[2, 6, 5, 2, 1, 5, 2, 1, 4, 4]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[5, 4, 4, 5, 6, 3, 5, 6, 6, 3]",10,16,60.073543548583984
1117,"[1, 1, 5, 3, 5, 3, 1, 4, 6, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[4, 4, 3, 3, 4, 3, 6, 6, 4, 4]",10,17,32.00942611694336
1118,"[6, 1, 3, 2, 4]","[240, 240, 240, 240, 240]","[5, 3, 3, 3, 3]",5,18,2120.96044921875
1119,"[4, 5, 5, 5]","[64, 64, 64, 64]","[3, 5, 5, 4]",4,19,98.26688385009766
1120,"[3, 2, 1, 2, 2, 2, 3, 3]","[176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 6, 3, 3, 5, 4, 6]",8,0,906.6513061523438
1121,"[2, 3, 3, 6, 2]","[176, 176, 176, 176, 176]","[5, 5, 4, 5, 5]",5,1,911.0567626953125
1122,"[1, 4, 1, 2, 6, 4, 2, 6, 2]","[64, 64, 64, 64, 64, 64, 64, 64, 64]","[5, 6, 4, 3, 6, 6, 5, 4, 5]",9,2,96.33810424804688
1123,"[6, 6, 5, 3, 4, 1]","[32, 32, 32, 32, 32, 32]","[4, 5, 5, 4, 6, 3]",6,3,32.64246368408203
1124,"[3, 4, 4, 6, 2, 1]","[48, 48, 48, 48, 48, 48]","[3, 4, 3, 3, 6, 6]",6,4,60.218040466308594
1125,"[6, 1, 3, 2, 3, 5, 1, 1, 3]","[144, 144, 144, 144, 144, 144, 144, 144, 144]","[3, 4, 4, 6, 4, 4, 5, 3, 5]",9,5,576.4133911132812
1126,"[2, 4, 2, 6, 6, 5, 4, 2, 5]","[240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 4, 3, 4, 6, 5]",9,6,2081.818359375
1127,"[2, 5, 6, 2, 3, 3, 4]","[192, 192, 192, 192, 192, 192, 192]","[6, 3, 3, 4, 6, 3, 4]",7,7,1174.1976318359375
1128,"[1, 2, 3, 2, 6, 5, 1, 4]","[176, 176, 176, 176, 176, 176, 176, 176]","[6, 6, 4, 3, 6, 4, 4, 3]",8,8,904.4287719726562
1129,"[6, 4, 1, 6, 4, 1]","[32, 32, 32, 32, 32, 32]","[6, 3, 6, 3, 6, 3]",6,9,32.30544662475586
1130,"[1, 4, 4, 4, 6, 6]","[240, 240, 240, 240, 240, 240]","[6, 3, 3, 4, 6, 3]",6,10,2079.146240234375
1131,"[5, 4, 1, 4]","[80, 80, 80, 80]","[5, 3, 6, 5]",4,11,159.34402465820312
1132,"[2, 3, 5, 1, 5]","[32, 32, 32, 32, 32]","[3, 3, 3, 5, 3]",5,12,31.981292724609375
1133,"[4, 4, 4, 4, 5, 3, 6]","[144, 144, 144, 144, 144, 144, 144]","[5, 4, 5, 5, 4, 5, 4]",7,13,563.9832763671875
1134,"[1, 1, 2, 6, 2, 6]","[96, 96, 96, 96, 96, 96]","[3, 3, 5, 3, 6, 5]",6,14,225.14102172851562
1135,"[4, 3, 2, 1, 5, 2, 2, 5, 1, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[6, 4, 6, 5, 6, 6, 3, 3, 5, 6]",10,15,32.22336196899414
1136,"[2, 6, 1, 3, 3]","[96, 96, 96, 96, 96]","[5, 4, 4, 4, 6]",5,16,227.89410400390625
1137,"[3, 1, 5, 5, 2, 1, 5, 4, 2]","[48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 4, 6, 6, 6, 4, 4, 5, 6]",9,17,59.67945098876953
1138,"[6, 2, 1, 1, 2]","[144, 144, 144, 144, 144]","[6, 6, 5, 6, 6]",5,18,574.633544921875
1139,"[2, 1, 1, 3, 4, 2, 4, 4, 2]","[160, 160, 160, 160, 160, 160, 160, 160, 160]","[6, 5, 6, 4, 3, 6, 6, 6, 5]",9,19,704.0763549804688
1140,"[1, 4, 5, 1, 1, 4, 2, 1, 1]","[144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 4, 4, 4, 5, 6, 6, 6]",9,0,564.1183471679688
1141,"[3, 5, 6, 3, 1, 6]","[64, 64, 64, 64, 64, 64]","[4, 3, 4, 6, 6, 6]",6,1,99.88571166992188
1142,"[1, 2, 3, 5]","[96, 96, 96, 96]","[5, 3, 4, 4]",4,2,225.0060577392578
1143,"[3, 3, 3, 3]","[80, 80, 80, 80]","[4, 3, 6, 3]",4,3,157.30210876464844
1144,"[3, 1, 4, 3, 4]","[112, 112, 112, 112, 112]","[3, 5, 4, 3, 3]",5,4,300.736083984375
1145,"[4, 6, 4, 3, 4, 2]","[112, 112, 112, 112, 112, 112]","[6, 4, 3, 4, 3, 3]",6,5,305.8512268066406
1146,"[2, 2, 6, 5, 6, 2, 3, 2]","[128, 128, 128, 128, 128, 128, 128, 128]","[5, 3, 4, 3, 6, 6, 3, 3]",8,6,403.1014404296875
1147,"[1, 6, 4, 2, 6]","[192, 192, 192, 192, 192]","[5, 6, 6, 5, 6]",5,7,1161.01123046875
1148,"[4, 3, 6, 6, 2]","[192, 192, 192, 192, 192]","[3, 5, 3, 4, 3]",5,8,1190.5816650390625
1149,"[1, 6, 3, 1, 1, 1, 5, 4]","[240, 240, 240, 240, 240, 240, 240, 240]","[4, 5, 4, 4, 6, 3, 5, 5]",8,9,2067.842529296875
1150,"[5, 3, 5, 2, 1, 5, 5, 6, 5, 1]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[6, 6, 6, 4, 3, 3, 3, 6, 4, 6]",10,10,923.4148559570312
1151,"[3, 5, 1, 4, 2, 6, 1]","[160, 160, 160, 160, 160, 160, 160]","[4, 6, 5, 5, 5, 3, 6]",7,11,711.9940185546875
1152,"[4, 4, 3, 3, 3, 3, 1, 3, 3, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[5, 5, 4, 6, 4, 3, 5, 3, 4, 6]",10,12,32.212921142578125
1153,"[4, 3, 3, 5, 3]","[144, 144, 144, 144, 144]","[6, 3, 3, 5, 6]",5,13,567.8152465820312
1154,"[4, 3, 5, 2, 5, 5]","[48, 48, 48, 48, 48, 48]","[4, 4, 5, 3, 4, 3]",6,14,60.076141357421875
1155,"[6, 1, 4, 3, 6, 4, 4, 5]","[64, 64, 64, 64, 64, 64, 64, 64]","[6, 4, 4, 4, 5, 5, 3, 6]",8,15,97.69432067871094
1156,"[3, 6, 4, 1, 2, 4]","[176, 176, 176, 176, 176, 176]","[6, 3, 6, 4, 6, 3]",6,16,914.4656982421875
1157,"[1, 5, 3, 3, 4, 5, 3, 5, 5, 6]","[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 4, 5, 6, 4, 5, 4, 4, 5, 6]",10,17,556.3370971679688
1158,"[5, 1, 3, 5, 2, 6, 1]","[176, 176, 176, 176, 176, 176, 176]","[4, 3, 3, 5, 6, 3, 3]",7,18,923.1171264648438
1159,"[4, 6, 5, 2, 4]","[240, 240, 240, 240, 240]","[5, 3, 5, 5, 5]",5,19,2102.1328125
1160,"[1, 3, 4, 4, 3, 4, 6, 5, 1]","[80, 80, 80, 80, 80, 80, 80, 80, 80]","[5, 5, 3, 5, 3, 4, 3, 4, 4]",9,0,158.2048797607422
1161,"[3, 4, 1, 4, 1, 3]","[32, 32, 32, 32, 32, 32]","[6, 4, 3, 4, 5, 5]",6,1,32.284423828125
1162,"[5, 5, 1, 5]","[176, 176, 176, 176]","[3, 4, 4, 3]",4,2,918.5062866210938
1163,"[6, 2, 5, 4, 6]","[192, 192, 192, 192, 192]","[6, 4, 4, 5, 5]",5,3,1216.5673828125
1164,"[5, 4, 5, 1, 1, 3]","[112, 112, 112, 112, 112, 112]","[5, 4, 4, 6, 4, 4]",6,4,306.6058654785156
1165,"[1, 5, 3, 3, 4, 3, 6]","[48, 48, 48, 48, 48, 48, 48]","[4, 5, 6, 3, 3, 3, 6]",7,5,59.219200134277344
1166,"[1, 6, 5, 4, 5, 3, 1]","[64, 64, 64, 64, 64, 64, 64]","[4, 5, 6, 4, 5, 6, 3]",7,6,99.2055892944336
1167,"[2, 6, 3, 2, 6, 3, 4, 4, 3, 5]","[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]","[3, 3, 4, 3, 3, 3, 6, 3, 3, 3]",10,7,721.7094116210938
