,layer_num,embed_dim,num_heads,mlp_ratio,max_OA,OA,AA,Kappa,retrain_time,num_params_subnet,flops
0,6,"[112, 112, 112, 112, 112, 112]","[5, 4, 4, 6, 5, 3]","[3, 3, 5, 2, 4, 2]",85.4082,0.8378,0.8853,0.7905,0:06:07,833374,41087774
0,7,"[128, 128, 128, 128, 128, 128, 128]","[5, 3, 3, 4, 3, 3, 3]","[6, 1, 2, 2, 5, 2, 2]",88.8106,0.8821,0.8973,0.8438,0:06:28,1176930,58497446
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[4, 4, 5, 4, 5, 3, 5, 4]","[6, 3, 3, 1, 6, 5, 2, 4]",89.3355,0.8380,0.8838,0.7916,0:06:52,2444486,121505118
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 6, 5, 4, 5, 4, 4, 5, 6]","[1, 6, 2, 1, 2, 5, 2, 2, 3, 2]",88.4431,0.8522,0.8917,0.8081,0:07:33,632951,32564868
0,6,"[112, 112, 112, 112, 112, 112]","[5, 5, 6, 3, 4, 6]","[6, 1, 2, 6, 2, 5]",87.4731,0.8615,0.8816,0.8173,0:06:06,907170,44668694
0,4,"[192, 192, 192, 192]","[5, 6, 4, 4]","[1, 1, 1, 4]",89.0380,0.8904,0.8817,0.8539,0:05:25,1200963,57781052
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[6, 5, 5, 6, 5, 6, 6, 5]","[5, 6, 4, 5, 6, 2, 6, 2]",85.9857,0.8599,0.8865,0.8160,0:06:48,264549,13411608
0,4,"[48, 48, 48, 48]","[5, 3, 5, 5]","[6, 1, 6, 5]",76.9037,0.7635,0.8269,0.6905,0:05:14,142734,6661662
0,6,"[160, 160, 160, 160, 160, 160]","[5, 4, 3, 5, 4, 6]","[6, 4, 3, 2, 3, 6]",86.6857,0.8469,0.8850,0.8003,0:06:08,1926074,94735830
0,4,"[96, 96, 96, 96]","[5, 6, 5, 5]","[1, 6, 4, 3]",87.5331,0.8710,0.8622,0.8269,0:05:22,453312,21636762
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 3, 3, 5, 6, 6, 4, 6, 3]","[4, 6, 3, 1, 1, 2, 2, 6, 4]",84.7733,0.8323,0.8816,0.7819,0:07:12,920646,46568158
0,7,"[96, 96, 96, 96, 96, 96, 96]","[4, 4, 3, 4, 5, 3, 3]","[5, 2, 4, 5, 1, 1, 4]",88.5656,0.8664,0.8977,0.8261,0:06:27,715494,35711326
0,4,"[64, 64, 64, 64]","[5, 3, 3, 3]","[4, 5, 2, 4]",85.4057,0.8541,0.8632,0.8055,0:05:19,219316,10336242
0,9,"[160, 160, 160, 160, 160, 160, 160, 160, 160]","[5, 5, 5, 6, 5, 3, 6, 4, 3]","[5, 5, 2, 2, 4, 4, 5, 6, 1]",88.4812,0.8575,0.8848,0.8140,0:07:16,2747979,137000780
0,4,"[80, 80, 80, 80]","[4, 6, 3, 6]","[1, 6, 2, 6]",86.5007,0.8574,0.8841,0.8119,0:05:23,333351,15834308
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[5, 6, 3, 3, 6, 4, 6, 6]","[2, 5, 4, 1, 4, 5, 2, 5]",84.4683,0.8284,0.8766,0.7780,0:06:48,229056,11733162
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[5, 5, 5, 6, 4, 4, 3, 3]","[5, 3, 4, 4, 5, 6, 6, 3]",88.5606,0.8561,0.8936,0.8132,0:06:52,2231397,110797176
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[5, 6, 3, 5, 3, 3, 3, 5, 6, 3]","[2, 2, 5, 3, 1, 2, 5, 1, 2, 6]",86.8457,0.8402,0.8874,0.7942,0:07:35,669007,34282612
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 6, 4, 3, 3, 3, 5, 5, 5]","[1, 2, 4, 3, 4, 3, 2, 6, 3, 4]",88.8231,0.8731,0.8950,0.8331,0:07:35,708939,36246140
0,7,"[48, 48, 48, 48, 48, 48, 48]","[6, 6, 5, 5, 5, 6, 5]","[1, 2, 2, 1, 2, 2, 3]",82.3259,0.8028,0.8683,0.7480,0:06:26,147813,7536312
0,5,"[128, 128, 128, 128, 128]","[6, 6, 3, 6, 6]","[5, 4, 2, 6, 3]",88.6006,0.8820,0.8813,0.8417,0:05:45,1045099,50935276
0,10,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[4, 3, 6, 5, 4, 6, 4, 4, 4, 6]","[2, 6, 3, 4, 4, 3, 5, 2, 6, 1]",90.5055,0.8801,0.9004,0.8424,0:07:35,1904360,95725098
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[4, 3, 5, 4, 5, 5, 4, 4]","[6, 5, 6, 6, 3, 1, 1, 2]",89.7730,0.8927,0.8842,0.8574,0:06:54,2945178,146193446
0,6,"[176, 176, 176, 176, 176, 176]","[5, 5, 5, 5, 3, 5]","[6, 3, 2, 3, 4, 6]",88.1781,0.8733,0.8945,0.8335,0:06:13,2320020,114068066
0,4,"[176, 176, 176, 176]","[3, 5, 6, 3]","[5, 2, 3, 5]",88.1656,0.8743,0.8757,0.8339,0:05:26,1509892,72914338
0,5,"[128, 128, 128, 128, 128]","[3, 4, 4, 4, 5]","[1, 1, 2, 3, 6]",86.8482,0.8571,0.8922,0.8134,0:05:46,817402,39845302
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 5, 6, 6, 3, 3, 4, 6]","[5, 3, 5, 4, 2, 3, 2, 3]",89.7980,0.8980,0.8893,0.8628,0:06:56,3276099,162623804
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 5, 4, 5, 5, 3, 5, 6, 3]","[2, 2, 1, 5, 2, 4, 5, 5, 2]",86.7682,0.8464,0.8847,0.8005,0:07:11,407559,20845076
0,7,"[96, 96, 96, 96, 96, 96, 96]","[3, 5, 4, 5, 6, 6, 4]","[6, 4, 3, 6, 4, 5, 6]",89.9080,0.8966,0.8958,0.8623,0:06:27,937443,46525724
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[3, 4, 6, 4, 6, 5, 4, 4]","[3, 3, 4, 5, 2, 3, 6, 3]",89.3805,0.8726,0.8927,0.8330,0:06:51,1944717,96836488
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[5, 4, 4, 5, 4, 3, 4, 5]","[3, 5, 2, 5, 1, 4, 5, 3]",83.1383,0.8314,0.8632,0.7781,0:06:47,227886,11647902
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[3, 4, 3, 5, 3, 3, 3, 6, 4, 5]","[5, 3, 2, 4, 4, 2, 1, 1, 4, 2]",88.7181,0.8591,0.8901,0.8156,0:07:30,939459,47908700
0,5,"[160, 160, 160, 160, 160]","[3, 4, 4, 3, 5]","[2, 2, 3, 2, 2]",89.1605,0.8916,0.8864,0.8546,0:05:46,1156483,56443996
0,9,"[112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 5, 5, 6, 5, 3, 3, 4, 6]","[3, 6, 2, 1, 2, 6, 1, 2, 2]",83.2258,0.7889,0.8744,0.7326,0:07:16,1134067,57212204
0,5,"[160, 160, 160, 160, 160]","[4, 4, 3, 4, 3]","[5, 4, 6, 4, 3]",86.7588,0.8662,0.8613,0.8200,0:05:46,1721443,84040796
0,4,"[80, 80, 80, 80]","[4, 4, 4, 6]","[2, 6, 3, 3]",82.6459,0.8178,0.8510,0.7601,0:05:24,321763,15289036
0,6,"[240, 240, 240, 240, 240, 240]","[5, 6, 5, 4, 3, 4]","[4, 6, 6, 1, 6, 5]",90.3605,0.8869,0.8797,0.8498,0:06:14,4738089,232691760
0,9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 5, 3, 4, 5, 5, 6, 3, 5]","[2, 2, 5, 2, 2, 5, 3, 2, 6]",89.3080,0.8931,0.8805,0.8558,0:07:18,5551209,275662800
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[3, 4, 6, 4, 3, 3, 3, 3, 6, 4]","[4, 4, 4, 5, 4, 6, 6, 4, 3, 4]",84.9133,0.8240,0.8792,0.7722,0:07:33,558946,28533862
0,6,"[240, 240, 240, 240, 240, 240]","[6, 5, 6, 6, 6, 6]","[3, 2, 3, 1, 4, 4]",89.3855,0.8924,0.8843,0.8562,0:06:14,3468249,170598960
0,4,"[240, 240, 240, 240]","[4, 4, 6, 5]","[5, 5, 4, 6]",89.6930,0.8854,0.8536,0.8450,0:05:27,3349449,162649200
0,10,"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 6, 5, 4, 5, 5, 6, 6, 3, 6]","[6, 6, 1, 4, 1, 6, 1, 5, 6, 4]",89.6643,0.8894,0.8910,0.8526,0:07:33,2566341,128437176
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[5, 3, 6, 4, 3, 5, 4, 3]","[5, 2, 1, 4, 1, 4, 4, 6]",89.9430,0.8912,0.8803,0.8551,0:06:57,5087769,251931120
0,7,"[112, 112, 112, 112, 112, 112, 112]","[6, 5, 3, 3, 6, 3, 3]","[3, 1, 3, 6, 3, 4, 4]",89.9430,0.8974,0.9058,0.8637,0:06:30,1008303,50097012
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[6, 5, 5, 5, 4, 4, 5, 3]","[3, 3, 2, 5, 5, 3, 1, 2]",81.2184,0.8122,0.8304,0.7500,0:06:46,98149,5108488
0,7,"[48, 48, 48, 48, 48, 48, 48]","[6, 4, 3, 6, 3, 6, 5]","[2, 5, 3, 4, 3, 5, 1]",85.1932,0.7999,0.8698,0.7447,0:06:24,196128,9922122
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[3, 4, 4, 4, 3, 4, 3, 5, 6, 4]","[1, 3, 2, 4, 2, 1, 4, 2, 3, 3]",88.7706,0.8773,0.8945,0.8386,0:07:33,2882686,144690910
0,7,"[128, 128, 128, 128, 128, 128, 128]","[4, 5, 4, 6, 3, 6, 3]","[3, 1, 3, 6, 6, 3, 6]",90.0980,0.8931,0.9010,0.8583,0:06:28,1441128,71402282
0,8,"[80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 6, 6, 5, 4, 6, 4]","[1, 5, 2, 6, 2, 2, 5, 4]",88.9156,0.8688,0.8866,0.8272,0:06:50,593191,29914948
0,4,"[240, 240, 240, 240]","[4, 5, 5, 5]","[2, 3, 5, 2]",88.5131,0.8851,0.8665,0.8452,0:05:28,2425929,117490800
0,6,"[192, 192, 192, 192, 192, 192]","[3, 4, 4, 3, 4, 3]","[2, 2, 5, 5, 6, 5]",88.2781,0.8672,0.8890,0.8254,0:06:12,2831433,139188672
0,6,"[64, 64, 64, 64, 64, 64]","[6, 6, 4, 6, 3, 3]","[3, 1, 4, 6, 3, 5]",85.4332,0.8092,0.8859,0.7570,0:06:04,309215,15244964
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[3, 5, 4, 6, 6, 3, 5, 6, 4, 4]","[5, 3, 1, 3, 6, 2, 6, 3, 2, 3]",87.6631,0.8762,0.8801,0.8349,0:07:37,3439717,171893848
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[4, 3, 3, 3, 4, 4, 4, 6]","[3, 4, 2, 2, 1, 5, 2, 6]",84.1808,0.8188,0.8822,0.7678,0:06:52,1087844,54510050
0,4,"[32, 32, 32, 32]","[4, 6, 6, 4]","[6, 3, 2, 6]",79.7710,0.7977,0.8133,0.7273,0:05:21,67101,3077144
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 4, 4, 3, 4, 6, 4]","[3, 6, 6, 6, 4, 1, 4]",90.0705,0.9006,0.8888,0.8669,0:06:29,1904409,94244976
0,7,"[96, 96, 96, 96, 96, 96, 96]","[5, 3, 6, 4, 6, 3, 3]","[5, 1, 4, 4, 4, 3, 5]",88.6856,0.8762,0.8924,0.8374,0:06:27,789606,39323998
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 5, 4, 4, 6, 6, 5, 4, 5]","[3, 5, 3, 3, 1, 6, 6, 2, 5]",86.1607,0.8402,0.8774,0.7916,0:07:12,709671,35943908
0,7,"[64, 64, 64, 64, 64, 64, 64]","[6, 4, 3, 3, 4, 5, 3]","[3, 2, 1, 1, 5, 6, 6]",86.9357,0.7991,0.8778,0.7454,0:06:28,343464,17209962
0,6,"[112, 112, 112, 112, 112, 112]","[3, 6, 6, 5, 5, 5]","[2, 1, 4, 1, 1, 6]",82.7534,0.8205,0.8698,0.7682,0:06:06,729868,36010002
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[6, 5, 3, 5, 6, 6, 5, 5]","[6, 6, 6, 2, 1, 5, 6, 2]",90.0355,0.8930,0.8882,0.8583,0:06:56,3788913,187657904
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 4, 5, 5, 5, 5, 4]","[4, 2, 6, 6, 5, 1, 5]",90.2005,0.9004,0.8906,0.8673,0:06:38,5086089,250778640
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 3, 4, 3, 5, 4, 6, 4, 6]","[2, 5, 2, 5, 4, 1, 1, 4, 4]",89.9399,0.8948,0.8883,0.8581,0:07:14,1985025,99428000
0,4,"[128, 128, 128, 128]","[4, 4, 4, 4]","[3, 3, 1, 4]",87.5781,0.8703,0.8820,0.8297,0:05:24,687497,32957568
0,6,"[192, 192, 192, 192, 192, 192]","[4, 4, 3, 6, 5, 5]","[6, 6, 5, 6, 3, 2]",88.8706,0.8850,0.8686,0.8441,0:06:13,3050109,149856952
0,9,"[32, 32, 32, 32, 32, 32, 32, 32, 32]","[5, 4, 3, 6, 6, 6, 3, 4, 6]","[3, 2, 5, 4, 5, 5, 6, 1, 4]",84.1033,0.8411,0.8616,0.7906,0:07:10,125151,6544580
0,7,"[176, 176, 176, 176, 176, 176, 176]","[3, 5, 4, 5, 3, 6, 3]","[1, 5, 6, 1, 1, 5, 2]",90.0805,0.8903,0.8922,0.8545,0:06:31,2257003,111759676
0,5,"[96, 96, 96, 96, 96]","[6, 4, 5, 4, 6]","[6, 3, 5, 6, 4]",87.8981,0.8737,0.8646,0.8303,0:05:42,677094,32983006
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[4, 6, 6, 4, 4, 6, 5, 4, 4, 4]","[2, 4, 6, 2, 1, 6, 6, 5, 3, 2]",89.3355,0.8922,0.8932,0.8574,0:07:33,4313667,215045180
0,7,"[96, 96, 96, 96, 96, 96, 96]","[6, 3, 3, 4, 5, 6, 3]","[4, 4, 2, 3, 3, 6, 6]",85.5707,0.8342,0.8873,0.7863,0:06:26,826662,41130334
0,7,"[144, 144, 144, 144, 144, 144, 144]","[3, 5, 4, 5, 5, 6, 6]","[5, 5, 3, 3, 1, 6, 3]",89.8268,0.8921,0.8982,0.8572,0:06:30,1730997,85720152
0,4,"[32, 32, 32, 32]","[3, 4, 6, 3]","[1, 2, 5, 4]",79.5285,0.7953,0.8163,0.7268,0:05:21,56439,2553236
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 3, 5, 6, 5, 3, 5, 5, 5, 5]","[4, 1, 3, 2, 4, 4, 3, 1, 5, 2]",90.8430,0.9085,0.8934,0.8775,0:07:38,5783769,288104880
0,5,"[112, 112, 112, 112, 112]","[6, 3, 5, 5, 6]","[4, 5, 6, 5, 4]",87.7656,0.8585,0.8704,0.8113,0:05:46,906386,44130870
0,10,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[6, 6, 4, 5, 6, 5, 5, 5, 3, 3]","[5, 2, 5, 4, 4, 3, 1, 6, 6, 1]",79.9835,0.7999,0.8362,0.7338,0:07:31,133171,7055356
0,6,"[240, 240, 240, 240, 240, 240]","[5, 5, 6, 5, 4, 5]","[1, 6, 2, 2, 2, 3]",89.5230,0.8787,0.8849,0.8400,0:06:16,3352809,164954160
0,4,"[48, 48, 48, 48]","[5, 4, 6, 5]","[5, 1, 2, 1]",76.9512,0.7669,0.8148,0.6929,0:05:20,101415,4672164
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[6, 5, 4, 5, 3, 4, 3, 3, 3]","[1, 4, 2, 6, 3, 6, 1, 2, 5]",78.7736,0.7688,0.8511,0.7055,0:07:11,247431,12824196
0,7,"[96, 96, 96, 96, 96, 96, 96]","[6, 6, 6, 4, 6, 6, 6]","[4, 6, 5, 4, 4, 4, 1]",86.0307,0.8420,0.8874,0.7952,0:06:26,827049,41153952
0,4,"[80, 80, 80, 80]","[3, 5, 6, 4]","[3, 5, 1, 3]",86.6057,0.8513,0.8686,0.8005,0:05:22,295357,13993672
0,8,"[64, 64, 64, 64, 64, 64, 64, 64]","[6, 5, 4, 5, 3, 3, 6, 3]","[3, 4, 4, 5, 4, 6, 3, 5]",85.3857,0.8285,0.8781,0.7765,0:06:47,440912,22195418
0,4,"[176, 176, 176, 176]","[4, 4, 5, 3]","[5, 4, 3, 3]",87.7131,0.8724,0.8683,0.8301,0:05:25,1512720,73071530
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 3, 6, 5, 6, 4, 6, 4, 3]","[5, 3, 4, 3, 5, 2, 5, 6, 1]",86.8057,0.8387,0.8725,0.7891,0:07:11,1013286,51083998
0,4,"[128, 128, 128, 128]","[3, 4, 3, 6]","[1, 6, 5, 3]",87.3881,0.8721,0.8605,0.8282,0:05:24,815991,39200756
0,7,"[80, 80, 80, 80, 80, 80, 80]","[4, 6, 5, 6, 6, 4, 4]","[3, 2, 1, 4, 6, 3, 2]",88.5206,0.8801,0.8856,0.8401,0:06:29,489591,24513188
0,7,"[80, 80, 80, 80, 80, 80, 80]","[5, 3, 6, 3, 5, 3, 4]","[5, 1, 2, 1, 6, 5, 2]",85.6582,0.8196,0.8835,0.7692,0:06:31,501825,25099424
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 5, 5, 4, 4, 4, 5]","[1, 2, 4, 3, 6, 5, 2]",90.4430,0.8905,0.8916,0.8552,0:06:36,4393449,216909840
0,7,"[64, 64, 64, 64, 64, 64, 64]","[3, 5, 3, 6, 4, 6, 3]","[4, 1, 2, 6, 1, 1, 1]",78.9711,0.7814,0.8678,0.7231,0:06:24,276380,13929314
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[3, 4, 3, 3, 3, 3, 6, 6]","[4, 4, 6, 2, 3, 1, 6, 5]",90.4080,0.8799,0.8863,0.8423,0:06:53,3573321,177159360
0,6,"[96, 96, 96, 96, 96, 96]","[3, 3, 6, 6, 3, 5]","[5, 6, 4, 4, 6, 3]",86.6057,0.8661,0.8730,0.8220,0:06:04,788934,38863006
0,5,"[144, 144, 144, 144, 144]","[5, 3, 5, 5, 5]","[4, 3, 6, 5, 6]",86.7638,0.8677,0.8833,0.8254,0:05:46,1476969,72012304
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 4, 3, 4, 5, 6, 4, 5, 5]","[1, 4, 6, 2, 2, 4, 6, 1, 4]",84.6045,0.8342,0.8824,0.7848,0:07:14,2063625,103228048
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 3, 3, 6, 3, 6, 5]","[6, 3, 3, 4, 5, 6, 6]",90.3455,0.8934,0.8962,0.8590,0:06:33,3570435,176152508
0,5,"[192, 192, 192, 192, 192]","[5, 4, 4, 5, 6]","[2, 2, 2, 1, 6]",89.6380,0.8900,0.8839,0.8529,0:05:46,1792125,87519544
0,7,"[96, 96, 96, 96, 96, 96, 96]","[4, 3, 5, 6, 5, 4, 3]","[2, 6, 2, 4, 3, 5, 6]",86.2832,0.8521,0.8918,0.8073,0:06:28,826275,41106716
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 6, 4, 6, 3, 6, 3]","[2, 5, 2, 5, 4, 5, 4]",90.2830,0.9028,0.8946,0.8701,0:06:33,3128457,154561344
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 3, 5, 6, 6, 6, 4, 4, 5]","[2, 2, 1, 6, 5, 2, 1, 4, 1]",84.7776,0.8381,0.8555,0.7837,0:07:14,1816245,91167384
0,5,"[128, 128, 128, 128, 128]","[3, 6, 3, 4, 5]","[2, 6, 5, 4, 5]",89.1055,0.8899,0.8964,0.8542,0:05:42,1111406,54176430
0,7,"[96, 96, 96, 96, 96, 96, 96]","[4, 3, 5, 5, 5, 5, 5]","[2, 6, 4, 3, 6, 4, 3]",89.8030,0.8885,0.8987,0.8525,0:06:23,825114,41035862
0,4,"[48, 48, 48, 48]","[3, 3, 3, 6]","[2, 1, 4, 2]",80.7585,0.8076,0.8425,0.7420,0:05:16,102585,4757424
0,6,"[64, 64, 64, 64, 64, 64]","[5, 3, 5, 5, 4, 4]","[3, 6, 6, 3, 6, 3]",88.9906,0.8890,0.8928,0.8521,0:06:01,350754,17269350
0,4,"[48, 48, 48, 48]","[6, 4, 4, 6]","[6, 5, 4, 5]",82.8284,0.8284,0.8657,0.7748,0:05:18,153801,7241136
0,5,"[192, 192, 192, 192, 192]","[3, 6, 6, 6, 3]","[1, 6, 1, 2, 1]",90.5905,0.9059,0.8891,0.8741,0:05:46,1647369,80463936
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 4, 6, 6, 6, 4, 5, 4, 5]","[5, 2, 1, 2, 2, 6, 4, 6, 3]",88.9006,0.8630,0.8892,0.8209,0:07:12,957315,48350876
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 5, 4, 4, 5, 3, 3]","[4, 3, 5, 3, 6, 6, 2]",90.0461,0.8843,0.8968,0.8474,0:06:31,1858161,91948640
0,4,"[48, 48, 48, 48]","[3, 5, 6, 6]","[4, 2, 4, 6]",79.7760,0.7978,0.8478,0.7345,0:05:20,134592,6295338
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 4, 5, 4, 3, 4, 6, 3, 6, 4]","[4, 5, 1, 4, 1, 3, 4, 2, 5, 2]",89.7230,0.8853,0.8677,0.8448,0:07:40,6014649,299394480
0,7,"[80, 80, 80, 80, 80, 80, 80]","[5, 6, 6, 6, 6, 6, 4]","[1, 6, 3, 1, 2, 6, 2]",79.7585,0.7858,0.8558,0.7254,0:06:29,488299,24431260
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 5, 5, 4, 3, 5, 6, 6, 5]","[6, 2, 6, 3, 1, 5, 2, 4, 3]",81.4559,0.7986,0.8679,0.7406,0:07:10,255573,13190520
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 5, 3, 6, 6, 6, 4]","[3, 5, 5, 5, 6, 6, 5]",90.5305,0.9053,0.8916,0.8732,0:06:35,5778729,284647440
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[6, 6, 4, 3, 3, 4, 6, 4]","[3, 1, 1, 6, 2, 1, 2, 6]",79.9010,0.7990,0.8143,0.7304,0:06:47,94251,4929932
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 5, 6, 3, 5, 5, 4, 4, 4, 4]","[5, 5, 6, 1, 2, 1, 1, 1, 2, 3]",89.0205,0.8860,0.8922,0.8489,0:07:36,3008356,150840802
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[3, 6, 4, 4, 6, 3, 3, 6, 5]","[5, 2, 1, 4, 3, 4, 6, 3, 3]",87.6381,0.8467,0.8905,0.8013,0:07:12,957702,48374494
0,7,"[112, 112, 112, 112, 112, 112, 112]","[6, 4, 5, 3, 5, 4, 6]","[5, 4, 2, 4, 4, 2, 4]",90.1080,0.8954,0.8994,0.8611,0:06:29,1033954,51353078
0,5,"[112, 112, 112, 112, 112]","[3, 5, 4, 4, 3]","[3, 6, 5, 2, 1]",87.2381,0.8724,0.8691,0.8295,0:05:46,734045,35766472
0,4,"[32, 32, 32, 32]","[5, 3, 3, 5]","[6, 3, 1, 4]",79.7660,0.7978,0.8138,0.7257,0:05:20,60337,2731792
0,9,"[112, 112, 112, 112, 112, 112, 112, 112, 112]","[4, 6, 6, 3, 6, 3, 4, 6, 5]","[1, 3, 1, 1, 5, 2, 2, 4, 6]",86.0757,0.8399,0.8611,0.7865,0:07:15,1133165,57158696
0,5,"[160, 160, 160, 160, 160]","[5, 6, 5, 5, 4]","[5, 6, 2, 3, 3]",87.6869,0.8753,0.8742,0.8340,0:05:46,1566077,76442072
0,4,"[128, 128, 128, 128]","[3, 6, 5, 5]","[5, 5, 6, 5]",86.8457,0.8587,0.8568,0.8107,0:05:24,1011307,48714988
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[5, 6, 5, 6, 4, 5, 3, 5]","[4, 4, 3, 1, 3, 4, 6, 3]",89.2055,0.8921,0.8884,0.8564,0:06:57,5203209,257575920
0,5,"[48, 48, 48, 48, 48]","[3, 6, 5, 4, 5]","[6, 6, 6, 3, 5]",82.8884,0.8289,0.8560,0.7725,0:05:42,190215,9192708
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 4, 3, 5, 6, 4, 6, 6, 3, 4]","[5, 1, 3, 6, 4, 1, 6, 4, 5, 6]",89.5905,0.8844,0.9041,0.8479,0:07:32,1180710,59673502
0,4,"[192, 192, 192, 192]","[6, 4, 5, 5]","[2, 4, 1, 1]",88.5381,0.8771,0.8725,0.8365,0:05:26,1273341,61308856
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[5, 3, 6, 6, 3, 5, 4, 4]","[3, 1, 5, 1, 6, 1, 5, 5]",80.1685,0.7934,0.8272,0.7255,0:06:48,104389,5409544
0,9,"[128, 128, 128, 128, 128, 128, 128, 128, 128]","[6, 3, 5, 3, 5, 4, 3, 6, 6]","[4, 1, 2, 4, 5, 6, 6, 3, 4]",87.5381,0.8487,0.8824,0.8022,0:07:18,1801171,90084316
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 6, 6, 4, 4, 6, 3, 6]","[5, 2, 6, 3, 5, 2, 5, 4]",90.3005,0.8958,0.9078,0.8617,0:06:52,1257930,62740678
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[3, 5, 3, 4, 6, 3, 6, 6]","[6, 5, 2, 2, 3, 1, 3, 4]",90.5180,0.8978,0.9004,0.8644,0:06:52,1108534,55471822
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 6, 6, 5, 4, 5, 3, 4, 4, 6]","[5, 6, 1, 6, 6, 5, 2, 5, 3, 6]",88.8781,0.8732,0.8920,0.8330,0:07:33,1254435,63262556
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[4, 6, 3, 5, 6, 5, 5, 5]","[2, 4, 1, 4, 2, 6, 6, 1]",88.4906,0.8687,0.8932,0.8274,0:06:51,1812921,90343792
0,5,"[128, 128, 128, 128, 128]","[5, 5, 6, 4, 5]","[6, 6, 3, 1, 2]",90.5055,0.9051,0.8921,0.8733,0:05:44,978792,47694122
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[5, 4, 3, 3, 5, 5, 5, 5]","[3, 5, 4, 5, 4, 3, 3, 6]",89.2205,0.8843,0.8930,0.8471,0:06:52,2597923,128995356
0,9,"[112, 112, 112, 112, 112, 112, 112, 112, 112]","[6, 3, 6, 5, 3, 6, 4, 5, 3]","[4, 2, 2, 4, 3, 1, 2, 1, 3]",86.7582,0.8650,0.8816,0.8223,0:07:12,1058016,53497514
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[4, 6, 3, 5, 5, 3, 4, 3]","[4, 1, 6, 6, 1, 5, 4, 3]",83.0758,0.8308,0.8571,0.7772,0:06:48,110629,5710600
